date,hour,traffic_volume,temp,rain_1h,snow_1h,clouds_all,PM2.5,PM10,NO2,CO,AQI
2018-02-04,0,1536,260.44,0.0,0.0,75,133.8,252.13,46.74,1.3,284.0
2018-02-04,1,986,259.58,0.0,0.0,40,133.8,252.13,46.74,1.3,284.0
2018-02-04,1,986,259.58,0.0,0.0,40,133.8,252.13,46.74,1.3,284.0
2018-02-04,1,986,259.58,0.0,0.0,40,133.8,252.13,46.74,1.3,284.0
2018-02-04,2,670,258.22,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,3,520,256.94,0.0,0.0,90,133.8,252.13,46.74,1.3,284.0
2018-02-04,4,524,256.01,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,5,648,255.62,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,6,1046,255.01,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,7,1320,253.82,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,8,1857,252.42,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,9,2449,251.72,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,10,3225,251.93,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,11,3452,253.01,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,12,3735,254.29,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,13,3801,255.08,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,14,3686,255.95,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,15,3508,256.36,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-04,16,3630,256.86,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-04,17,2975,256.94,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,18,2052,256.02,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-04,19,1720,255.09,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,20,1855,254.35,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-04,21,2438,254.23,0.0,0.0,1,133.8,252.13,46.74,1.3,284.0
2018-02-04,22,2382,254.15,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-04,23,1321,253.65,0.0,0.0,5,133.8,252.13,46.74,1.3,284.0
2018-02-05,0,836,253.5,0.0,0.0,5,163.6,308.37,63.42,1.33,313.0
2018-02-05,1,505,253.0,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,2,411,252.37,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,3,429,252.15,0.0,0.0,5,163.6,308.37,63.42,1.33,313.0
2018-02-05,4,925,252.22,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,5,2657,252.44,0.0,0.0,5,163.6,308.37,63.42,1.33,313.0
2018-02-05,6,4846,253.15,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,7,6026,253.73,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,8,6048,254.36,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,9,4893,255.01,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,10,4124,256.51,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,11,4470,258.41,0.0,0.0,75,163.6,308.37,63.42,1.33,313.0
2018-02-05,12,4450,260.36,0.0,0.0,75,163.6,308.37,63.42,1.33,313.0
2018-02-05,13,4303,261.86,0.0,0.0,90,163.6,308.37,63.42,1.33,313.0
2018-02-05,14,4884,262.68,0.0,0.0,75,163.6,308.37,63.42,1.33,313.0
2018-02-05,15,5441,262.95,0.0,0.0,40,163.6,308.37,63.42,1.33,313.0
2018-02-05,15,5441,262.95,0.0,0.0,40,163.6,308.37,63.42,1.33,313.0
2018-02-05,16,6091,263.02,0.0,0.0,20,163.6,308.37,63.42,1.33,313.0
2018-02-05,16,6091,263.02,0.0,0.0,20,163.6,308.37,63.42,1.33,313.0
2018-02-05,17,5912,262.75,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,18,4263,261.56,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,19,3098,260.03,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,20,2587,259.8,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,21,2136,258.81,0.0,0.0,5,163.6,308.37,63.42,1.33,313.0
2018-02-05,22,1459,257.75,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-05,23,887,256.58,0.0,0.0,1,163.6,308.37,63.42,1.33,313.0
2018-02-06,0,468,255.81,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,1,334,254.61,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,2,237,253.81,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,3,339,253.08,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,4,850,252.02,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,5,2801,251.36,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,6,5434,250.15,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,7,6067,249.35,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,8,5009,249.23,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,9,5190,250.21,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,10,4290,253.0,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,11,4309,255.0,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,12,4741,257.33,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,13,4621,259.35,0.0,0.0,20,143.29,274.72,56.51,1.21,324.0
2018-02-06,14,4987,260.15,0.0,0.0,1,143.29,274.72,56.51,1.21,324.0
2018-02-06,15,5710,260.41,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,16,6770,260.22,0.0,0.0,5,143.29,274.72,56.51,1.21,324.0
2018-02-06,17,6207,259.68,0.0,0.0,40,143.29,274.72,56.51,1.21,324.0
2018-02-06,18,4612,259.15,0.0,0.0,75,143.29,274.72,56.51,1.21,324.0
2018-02-06,19,3217,259.45,0.0,0.0,90,143.29,274.72,56.51,1.21,324.0
2018-02-06,20,2634,259.29,0.0,0.0,90,143.29,274.72,56.51,1.21,324.0
2018-02-06,21,2407,259.29,0.0,0.0,90,143.29,274.72,56.51,1.21,324.0
2018-02-06,22,1652,259.36,0.0,0.0,90,143.29,274.72,56.51,1.21,324.0
2018-02-06,23,1120,259.28,0.0,0.0,90,143.29,274.72,56.51,1.21,324.0
2018-02-07,0,549,259.22,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,1,346,259.21,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,1,346,259.21,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,2,259,259.15,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,2,259,259.15,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,3,337,259.21,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,3,337,259.21,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,4,865,259.22,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,4,865,259.22,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-07,5,2776,258.84,0.0,0.0,75,131.49,246.92,54.53,1.18,287.0
2018-02-07,5,2776,258.84,0.0,0.0,75,131.49,246.92,54.53,1.18,287.0
2018-02-07,6,4899,256.81,0.0,0.0,75,131.49,246.92,54.53,1.18,287.0
2018-02-07,7,4967,255.08,0.0,0.0,1,131.49,246.92,54.53,1.18,287.0
2018-02-07,7,4967,255.08,0.0,0.0,1,131.49,246.92,54.53,1.18,287.0
2018-02-07,8,4915,253.55,0.0,0.0,5,131.49,246.92,54.53,1.18,287.0
2018-02-07,8,4915,253.55,0.0,0.0,5,131.49,246.92,54.53,1.18,287.0
2018-02-07,9,5343,255.07,0.0,0.0,5,131.49,246.92,54.53,1.18,287.0
2018-02-07,9,5343,255.07,0.0,0.0,5,131.49,246.92,54.53,1.18,287.0
2018-02-07,10,4364,257.99,0.0,0.0,1,131.49,246.92,54.53,1.18,287.0
2018-02-07,11,4466,260.01,0.0,0.0,5,131.49,246.92,54.53,1.18,287.0
2018-02-07,12,4697,261.27,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,13,4833,262.21,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,14,5095,262.93,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,15,5658,263.28,0.0,0.0,20,131.49,246.92,54.53,1.18,287.0
2018-02-07,16,6531,263.29,0.0,0.0,20,131.49,246.92,54.53,1.18,287.0
2018-02-07,17,6117,262.55,0.0,0.0,20,131.49,246.92,54.53,1.18,287.0
2018-02-07,18,4394,260.94,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,19,3307,259.57,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,20,3037,258.68,0.0,0.0,40,131.49,246.92,54.53,1.18,287.0
2018-02-07,21,2463,258.8,0.0,0.0,1,131.49,246.92,54.53,1.18,287.0
2018-02-07,22,1653,259.0,0.0,0.0,75,131.49,246.92,54.53,1.18,287.0
2018-02-07,23,973,259.43,0.0,0.0,90,131.49,246.92,54.53,1.18,287.0
2018-02-08,0,573,259.76,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,1,315,259.91,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,2,233,259.28,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,3,340,258.92,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,4,882,257.86,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,5,2830,255.95,0.0,0.0,1,186.19,338.61,74.83,1.75,334.0
2018-02-08,6,5449,256.22,0.0,0.0,1,186.19,338.61,74.83,1.75,334.0
2018-02-08,7,5954,255.3,0.0,0.0,1,186.19,338.61,74.83,1.75,334.0
2018-02-08,8,5395,255.01,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,9,5192,256.35,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,9,5192,256.35,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,10,4477,258.71,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,10,4477,258.71,0.0,0.0,40,186.19,338.61,74.83,1.75,334.0
2018-02-08,11,4686,260.48,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,12,4896,261.61,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,13,4907,262.75,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,14,4988,263.43,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,15,5852,263.48,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,16,6883,263.22,0.0,0.0,75,186.19,338.61,74.83,1.75,334.0
2018-02-08,17,6278,262.75,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,18,4550,262.41,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,19,3494,262.0,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,20,3094,261.86,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,21,3530,261.61,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,22,3197,261.22,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,23,1305,261.01,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-08,23,1305,261.01,0.0,0.0,90,186.19,338.61,74.83,1.75,334.0
2018-02-09,0,660,260.72,0.0,0.0,90,203.33,348.94,74.5,1.7,375.0
2018-02-09,1,389,260.61,0.0,0.0,90,203.33,348.94,74.5,1.7,375.0
2018-02-09,2,287,260.58,0.0,0.0,75,203.33,348.94,74.5,1.7,375.0
2018-02-09,3,340,259.72,0.0,0.0,90,203.33,348.94,74.5,1.7,375.0
2018-02-09,4,826,259.36,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,5,2651,257.95,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,6,5319,256.88,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,7,6499,256.01,0.0,0.0,40,203.33,348.94,74.5,1.7,375.0
2018-02-09,8,5467,255.15,0.0,0.0,20,203.33,348.94,74.5,1.7,375.0
2018-02-09,9,4975,255.76,0.0,0.0,5,203.33,348.94,74.5,1.7,375.0
2018-02-09,10,4513,256.79,0.0,0.0,5,203.33,348.94,74.5,1.7,375.0
2018-02-09,11,4913,257.72,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,12,5335,258.72,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,13,5340,259.79,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,14,5429,260.5,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,15,5861,261.08,0.0,0.0,20,203.33,348.94,74.5,1.7,375.0
2018-02-09,16,6347,261.21,0.0,0.0,20,203.33,348.94,74.5,1.7,375.0
2018-02-09,17,5833,260.75,0.0,0.0,20,203.33,348.94,74.5,1.7,375.0
2018-02-09,18,5021,259.79,0.0,0.0,75,203.33,348.94,74.5,1.7,375.0
2018-02-09,19,3804,258.43,0.0,0.0,40,203.33,348.94,74.5,1.7,375.0
2018-02-09,20,3095,258.3,0.0,0.0,40,203.33,348.94,74.5,1.7,375.0
2018-02-09,21,3092,257.14,0.0,0.0,40,203.33,348.94,74.5,1.7,375.0
2018-02-09,22,2485,257.99,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-09,23,2126,257.86,0.0,0.0,1,203.33,348.94,74.5,1.7,375.0
2018-02-10,0,1102,257.62,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,1,603,257.48,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,2,438,257.57,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,3,330,257.08,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,4,389,256.88,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,5,688,256.36,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,6,1164,255.43,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,7,1911,254.58,0.0,0.0,5,209.7,373.06,99.06,2.55,378.0
2018-02-10,8,3115,253.68,0.0,0.0,5,209.7,373.06,99.06,2.55,378.0
2018-02-10,9,3653,254.5,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,10,4161,255.99,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,11,4514,257.64,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,12,5237,259.81,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,13,4925,260.43,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,14,5173,261.43,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,15,5030,262.29,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,16,4841,262.61,0.0,0.0,5,209.7,373.06,99.06,2.55,378.0
2018-02-10,17,4808,262.21,0.0,0.0,20,209.7,373.06,99.06,2.55,378.0
2018-02-10,18,4803,261.15,0.0,0.0,20,209.7,373.06,99.06,2.55,378.0
2018-02-10,19,4346,259.28,0.0,0.0,20,209.7,373.06,99.06,2.55,378.0
2018-02-10,20,3448,258.22,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,21,3962,257.65,0.0,0.0,5,209.7,373.06,99.06,2.55,378.0
2018-02-10,22,4180,255.81,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-10,23,2459,255.43,0.0,0.0,1,209.7,373.06,99.06,2.55,378.0
2018-02-11,0,1367,255.15,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,1,761,254.82,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,2,488,254.48,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,3,302,254.22,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,4,254,254.15,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,5,431,254.08,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,6,789,253.48,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,7,1607,253.15,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,8,2817,252.55,0.0,0.0,20,148.13,300.96,62.4,1.56,350.0
2018-02-11,9,3358,254.93,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,10,3869,257.14,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,11,4223,259.07,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,12,4950,260.85,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,13,4637,262.6,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,14,4886,264.74,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,15,4629,265.86,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,16,4678,266.5,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,17,4276,266.42,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,18,3846,265.55,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,19,2903,264.22,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,20,2435,262.61,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,21,1902,261.81,0.0,0.0,5,148.13,300.96,62.4,1.56,350.0
2018-02-11,22,1372,261.15,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-11,23,865,260.68,0.0,0.0,1,148.13,300.96,62.4,1.56,350.0
2018-02-12,0,502,259.88,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,1,286,258.68,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,2,230,258.29,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,3,311,257.21,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,4,809,256.51,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,5,2735,255.14,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,6,5454,254.79,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,7,6107,254.08,0.0,0.0,40,72.36,153.11,33.08,0.97,218.0
2018-02-12,8,5876,253.86,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,9,4941,254.5,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,10,4307,255.86,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,11,4367,257.08,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,12,4545,258.35,0.0,0.0,90,72.36,153.11,33.08,0.97,218.0
2018-02-12,13,4561,259.41,0.0,0.0,90,72.36,153.11,33.08,0.97,218.0
2018-02-12,14,4998,260.54,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,15,5525,260.94,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,16,6459,261.15,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,17,5852,261.15,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,18,4245,260.72,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,19,3034,259.15,0.0,0.0,75,72.36,153.11,33.08,0.97,218.0
2018-02-12,20,2498,257.95,0.0,0.0,5,72.36,153.11,33.08,0.97,218.0
2018-02-12,21,2055,257.15,0.0,0.0,5,72.36,153.11,33.08,0.97,218.0
2018-02-12,22,1440,256.87,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-12,23,934,256.15,0.0,0.0,1,72.36,153.11,33.08,0.97,218.0
2018-02-13,0,498,257.0,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-13,1,300,257.74,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-13,2,225,258.68,0.0,0.0,75,103.93,170.12,46.48,1.21,189.0
2018-02-13,3,368,259.76,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,4,885,260.58,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,5,2885,261.29,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,6,5675,261.93,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,7,6585,261.86,0.0,0.0,75,103.93,170.12,46.48,1.21,189.0
2018-02-13,8,5915,261.93,0.0,0.0,40,103.93,170.12,46.48,1.21,189.0
2018-02-13,9,5060,263.0,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,10,4423,264.68,0.0,0.0,75,103.93,170.12,46.48,1.21,189.0
2018-02-13,11,4722,266.64,0.0,0.0,90,103.93,170.12,46.48,1.21,189.0
2018-02-13,12,4825,267.53,0.0,0.0,40,103.93,170.12,46.48,1.21,189.0
2018-02-13,13,4762,269.61,0.0,0.0,40,103.93,170.12,46.48,1.21,189.0
2018-02-13,14,5007,270.65,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-13,15,5647,271.41,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,16,6587,271.84,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,17,6308,271.22,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,18,4917,270.42,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-13,19,3424,269.42,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,20,2979,268.82,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,21,3680,268.28,0.0,0.0,5,103.93,170.12,46.48,1.21,189.0
2018-02-13,22,2908,267.95,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-13,23,1107,267.72,0.0,0.0,1,103.93,170.12,46.48,1.21,189.0
2018-02-14,0,597,267.55,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,1,345,267.35,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,2,283,266.75,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,3,348,266.22,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,3,348,266.22,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,4,882,266.22,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,4,882,266.22,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,5,2837,265.62,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,5,2837,265.62,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,6,5402,265.55,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,7,5826,265.68,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,7,5826,265.68,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,8,5572,265.29,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,9,5194,266.5,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,10,4766,268.94,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,11,4842,271.64,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,12,4975,273.5,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,13,5027,275.43,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,14,5221,276.51,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,15,5696,277.21,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,16,6660,277.75,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,17,6154,277.68,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,18,4607,276.58,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,19,3268,275.22,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,20,2775,274.75,0.0,0.0,5,76.92,149.43,34.92,0.96,217.0
2018-02-14,21,2493,274.62,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,22,1772,274.55,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-14,23,1122,274.57,0.0,0.0,1,76.92,149.43,34.92,0.96,217.0
2018-02-15,0,639,274.79,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,1,353,274.35,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,2,253,274.08,0.0,0.0,75,94.49,173.59,38.54,1.03,189.0
2018-02-15,3,353,273.42,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,4,889,272.43,0.0,0.0,75,94.49,173.59,38.54,1.03,189.0
2018-02-15,5,2862,272.0,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,6,5454,271.07,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,7,6174,271.35,0.0,0.0,40,94.49,173.59,38.54,1.03,189.0
2018-02-15,8,5488,271.01,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,9,5630,272.22,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,10,4508,273.93,0.0,0.0,1,94.49,173.59,38.54,1.03,189.0
2018-02-15,11,4644,275.28,0.0,0.0,75,94.49,173.59,38.54,1.03,189.0
2018-02-15,12,5034,275.42,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,13,4960,275.02,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,14,5248,274.65,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,15,5844,274.51,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,16,6807,274.09,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,17,6262,273.68,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,18,4982,273.01,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,19,3463,272.22,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
2018-02-15,20,3144,271.58,0.0,0.0,90,94.49,173.59,38.54,1.03,189.0
